,id,name,company_id,amount,status,created_at,paid_at,db_id,db_company_id
2342,a7bf8dc7f7c77aa39e2edf6f9425eec17e841d3b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,84.64,paid,2019-03-06,2019-03-06,73bbe58ac5099ea8c9ea071e,214e15c60cf3d66b79562923
2343,43815a019e2e5abec82956d3f0927c97440f53cb,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-20,1999-12-12,e2f55f68497ae895a188eb82,214e15c60cf3d66b79562923
2344,2db8444c57cdc5f463804fddd7261f287f796be3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-24,1999-12-12,77ea44ef553f44d6d4c6c1e3,214e15c60cf3d66b79562923
2345,8a2514264181d12aa0ca824a4e44fec90f4a2f46,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-10,1999-12-12,9f98b3b661e30d0dd6094975,214e15c60cf3d66b79562923
2346,ac2e0b5a8e06a8832312320497d05b765a41e1a6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,86.33,voided,2019-01-30,1999-12-12,b5072377c3b7e03f4bc7358f,214e15c60cf3d66b79562923
2347,c310f266a7bd48d64cf1a1202ddc2632f5d9811b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,59.24,paid,2019-03-26,2019-03-26,a1300abf7945ca34cf3e6b5d,214e15c60cf3d66b79562923
2348,87df3f78779e41bbba6f74cccd951765c6a51e41,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,31.65,pending_payment,2019-01-07,1999-12-12,327aeab3365e39888cda1043,214e15c60cf3d66b79562923
2349,4c5615b0d1c056216ad5ab54548f71847bf1cc26,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-02,1999-12-12,dd5c6e287ad21c5c3674672e,214e15c60cf3d66b79562923
2350,d1be94fa4389bd06a80ddc89c892b15cfef0bda4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,214.09,paid,2019-02-21,2019-02-21,48a03b54dd5dc6a5efd980a9,214e15c60cf3d66b79562923
2351,915d8369f8aa2d88b3c7d764aa2149507ba3d1d6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,174.99,paid,2019-03-07,2019-03-07,2daaa24da3312dc372f4b53a,214e15c60cf3d66b79562923
2352,0ac49dbf9d123edcc5b93105af5d2ee4f31ab2f8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.45,paid,2019-02-28,2019-02-28,5f1ae72f93e9eb8881f5fdb9,214e15c60cf3d66b79562923
2353,9cb68fa741eed4026173714ef9d66ebb66dcf629,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,31.2,paid,2019-01-12,2019-01-12,0971f8bbb345a7894232071a,214e15c60cf3d66b79562923
2354,d0b0748f2134f45604b4d1bf80c0eafd70c36759,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,73.65,paid,2019-04-28,2019-04-28,608f19bc58b1744b943737e2,214e15c60cf3d66b79562923
2355,7bfb0a5531ea7a592d3c695f6a4aceaabf7f2057,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-02-21,2019-02-22,cc013227ba9b863dcc5f5024,214e15c60cf3d66b79562923
2356,8c6e88ad1fc0fdf289386b6c8b006f3b5e89a3a9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,82.4,paid,2019-01-02,2019-01-02,cbf2172cae4c055aab2ee79c,214e15c60cf3d66b79562923
2357,b26ba94e06fd4a8e90a9be0fd43393f3d5e82363,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,103.47,voided,2019-01-24,1999-12-12,41e5d807f42f0472a7ab502d,214e15c60cf3d66b79562923
2358,eda5204945f1c6ff7beb129787b7b767b5141175,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,75.47,paid,2019-02-08,2019-02-08,4c3d50fbc5ca952e554d9207,214e15c60cf3d66b79562923
2359,8d2d2f09feb9399cfff7345a1e74a0bcfa372502,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,43.05,paid,2019-04-24,2019-04-24,5ee0a234d7b448016f84e466,214e15c60cf3d66b79562923
2360,175647a516d8e6eff7f76f9ad7ddf8e084cc0167,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.0,paid,2019-04-07,2019-04-07,fc25fd35c599c95a2bebdb75,214e15c60cf3d66b79562923
2361,844386dca025c304301fad8ddb642175d6a543fc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,67.77,voided,2019-01-05,1999-12-12,0ec516ffd17af18fad12e235,214e15c60cf3d66b79562923
2362,e2b885fc0c913b6b8d36146393b8246e2dd8efb0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,103.04,paid,2019-04-18,2019-04-18,7207b4df189e5a69b930cdce,214e15c60cf3d66b79562923
2363,a63a67f27d42341722996d9ff43265c63846f98c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,99.53,paid,2019-02-18,2019-02-18,71fb5a4b0385f61831cc33c6,214e15c60cf3d66b79562923
2364,85df3a9d19f3f02d85525d0d57d857c9b9940b0b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,103.65,paid,2019-03-01,2019-03-01,336f4340926d4070266de374,214e15c60cf3d66b79562923
2365,7eb1f5c010401d436b47347f50cdfc4c90f897ef,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-11,1999-12-12,fd92a4f78f056ec52259e645,214e15c60cf3d66b79562923
2366,579ee5dac11a6ba367259f5cb6768465a678bc14,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,150.75,paid,2019-04-15,2019-04-15,adf1fb88274fb38d537c3d7f,214e15c60cf3d66b79562923
2367,40f4d0cdf7657da4d17488d5229a96385d1f03ff,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,73.32,paid,2019-03-28,2019-03-28,6ef356920c7bbaeaea81b177,214e15c60cf3d66b79562923
2368,123c599f07df9f9f199d6966695fb4671a51c9b4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,207.52,paid,2019-03-02,2019-03-02,a14c9425010861d95f278472,214e15c60cf3d66b79562923
2369,5050631bb0da8fcc654e648816150ed7fff10aa9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-18,1999-12-12,d1ca8b8209539c72091397a7,214e15c60cf3d66b79562923
2370,9216e23d023a98487a5d2cf9ff55771865b96456,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,34.16,paid,2019-05-15,2019-05-15,d6f2bd3f01df357742305ce9,214e15c60cf3d66b79562923
2371,316bd63131a9444716948cd7b0c854cbae861a67,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,183.85,voided,2019-04-20,1999-12-12,f736a492545f18d35d920842,214e15c60cf3d66b79562923
2372,41b6c1c97a1678b6facc997db8e8f942d685f1b0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,92.1,paid,2019-03-18,2019-03-18,2f480f862cf665d5606283a4,214e15c60cf3d66b79562923
2373,2459759958db4936ebd29526b10f5e98865a9474,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,167.33,pending_payment,2019-03-12,1999-12-12,512807bc1332fa46780bc867,214e15c60cf3d66b79562923
2374,d69c471fc97cda3892e9ca7dbae4ef0ad00a6bcd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,39.09,voided,2019-04-06,1999-12-12,5c56b1c0920b778566dcd94d,214e15c60cf3d66b79562923
2375,9212cfdf0948ffd1c701af878cbca5053842afb4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,79.82,paid,2019-03-27,2019-03-27,e8de3736424e73937203ef2a,214e15c60cf3d66b79562923
2376,29b69c6acc98b2dbde49fe002ce813e084d77c93,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.11,paid,2019-05-01,2019-05-01,a978060bc67b0ff065a302c1,214e15c60cf3d66b79562923
2377,5ba4f76dcf27c1d115d21d9860b33465dad66d34,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.0,paid,2019-03-08,2019-03-08,b5be7dcc3b07d5be20b2cc32,214e15c60cf3d66b79562923
2378,28445567bf15d6751367e3828f39c255546cc1e1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-23,1999-12-12,7b5cb4a62c923e1f66a90e0d,214e15c60cf3d66b79562923
2379,2826109af2373630a47b98e8777e49e43bb6990d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,202.7,paid,2019-03-03,2019-03-03,a500382bd4c190d5b1a3987b,214e15c60cf3d66b79562923
2380,36511e8282ff8c78c03a820d5991ea25e773f8f5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,39.03,pending_payment,2019-03-20,1999-12-12,16f36bc67dc4404349a0caf4,214e15c60cf3d66b79562923
2381,4fa773317169d601a745fd07fff0659b91e22d3b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.09,paid,2019-03-18,2019-03-18,65b4723099b619a39acf76c0,214e15c60cf3d66b79562923
2382,601f1ffbae2bf328d1e6a181e2cc38c1f2233b15,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,27.87,paid,2019-02-26,2019-02-26,842458a6f6238a378fb4f45d,214e15c60cf3d66b79562923
2383,975c86fa62f3e848799e0f64d8b6f0328113f312,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,81.59,voided,2019-01-18,1999-12-12,fc9b183d813b4359540b0926,214e15c60cf3d66b79562923
2384,6be0da52671ae7cbe62800ac13d10ac54fc83cc3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,375.88,paid,2019-02-28,2019-02-28,192f605bcd100e3d28e6cd4f,214e15c60cf3d66b79562923
2385,faa621fd8923c20f6e74f2825d8a085a69c4266e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,126.61,paid,2019-02-14,2019-02-14,d37d60eb3906d6a308f5560f,214e15c60cf3d66b79562923
2386,c23fe04b6119f626d26ac337b46e8cd56293937c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,278.02,pending_payment,2019-02-20,1999-12-12,e9bd9264994bf889d844a3ee,214e15c60cf3d66b79562923
2387,b821a3ce546be4e140fb3900fa5ec883d0154078,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,151.3,pending_payment,2019-05-18,1999-12-12,23b48ff711e8f4286ff1730c,214e15c60cf3d66b79562923
2388,773b4e65a9f07e5e554f8f27cdacb02556052148,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,49.44,paid,2019-05-03,2019-05-03,e3dce992f8444fb0c93a65da,214e15c60cf3d66b79562923
2389,44fdab1a1eb6426896b2f1218e86dd4cacd5444f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,159.84,paid,2019-02-08,2019-02-08,f88cac35643e52e7b9e20c0c,214e15c60cf3d66b79562923
2390,5e216e9620ecd7b69b0ce8128b84a49527c04245,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.75,paid,2019-03-02,2019-03-02,a013ee3617ba0beac53beb72,214e15c60cf3d66b79562923
2391,2fb1bb6394f5de5928cb8cc25adfe693e4b00737,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,49.8,voided,2019-02-07,1999-12-12,e990af24f3a65c6430baa8a3,214e15c60cf3d66b79562923
2392,e322e036171c809a4bb1d5740c6e303f4a772c8c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-03-07,2019-03-07,a1d5d3997662465e2e1a4051,214e15c60cf3d66b79562923
2393,792f943546201fe06d142d76cff15f0d26c7382e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-04,1999-12-12,40f1a03c70816a22bf636255,214e15c60cf3d66b79562923
2394,47f0754232e2670d131f6e36df24bb8c9f8f6d82,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,57.65,paid,2019-03-07,2019-03-07,a6c826931882238c45da7695,214e15c60cf3d66b79562923
2395,6e64239cf50c84df1851dc9c5c59646afe2f19b5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,92.74,voided,2019-01-20,1999-12-12,356f683d6048e90ee47266f4,214e15c60cf3d66b79562923
2396,63894c7d15f84fa94d951d269a46b528621d357b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-15,1999-12-12,253cfaa40cc9d87fa83c53d9,214e15c60cf3d66b79562923
2397,740b0275af6ad30db6c8096035108e4205d5e153,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-10,1999-12-12,3eba920745dbed1bc081bfc3,214e15c60cf3d66b79562923
2398,3d5d22196670f0be02af29b7e34405d9508378af,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-19,1999-12-12,62dc6d89478caa0269f28da5,214e15c60cf3d66b79562923
2399,1492ee44dd6472b3c5549312c95f4a6cf813543a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,57.63,voided,2019-02-11,1999-12-12,21a7a143fae0d46561a96fa2,214e15c60cf3d66b79562923
2400,3de1874b38a9588868b4c08c0263a86d7471477b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,189.99,paid,2019-05-02,2019-05-02,ac70f5d28051b1099455fc02,214e15c60cf3d66b79562923
2401,22722e74f2cbf11ccab5a32ec3c02eac6ebdd28e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,62.26,paid,2019-02-27,2019-02-27,5ff411e406976b6290be449b,214e15c60cf3d66b79562923
2402,d3cff4b33ea8b5f3b2b8f956c15d6f02ee337d55,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.75,paid,2019-01-12,2019-01-12,288ce95d2b9ed533ffcad592,214e15c60cf3d66b79562923
2403,8bb892f3f74a2ec05e1658853f30964cf9b8b922,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,434.78,paid,2019-02-13,2019-02-13,34755ddbf4af2fee5906b643,214e15c60cf3d66b79562923
2404,e8cee38875b387afe5cba36199b7601c29168a5b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,70.35,paid,2019-04-22,2019-04-22,0446a0cadaeac20374abd7cb,214e15c60cf3d66b79562923
2405,cfe4b08cbec09450ebb25236713dbcf637321a51,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.08,pending_payment,2019-01-26,1999-12-12,e3250773c2ddc0584c5e0b65,214e15c60cf3d66b79562923
2406,9bc85f6311c2512b4576edf473fee24b28bb202c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,164.36,paid,2019-04-15,2019-04-15,baa03e3c49cd53cd9e7aa3a8,214e15c60cf3d66b79562923
2407,e00ab3024fabd92d78cfa47363eab970b957810d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-05,1999-12-12,daa2658cb5c624ac72fc049c,214e15c60cf3d66b79562923
2408,cf1aad30be986a3a94414c3e1b32992af34f099b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-29,1999-12-12,07776858d3a4b8147cd6b1cc,214e15c60cf3d66b79562923
2409,6db46edb750066c09f49f855a28f42678db83b38,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,68.76,voided,2019-03-08,1999-12-12,c24b13e55bb2465ae174645a,214e15c60cf3d66b79562923
2410,bc1bd5979067853ef6b68d744e1e5cc592ba2c9b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,71.59,pending_payment,2019-04-13,1999-12-12,aeb1bc8c8b27031845044750,214e15c60cf3d66b79562923
2411,ad3d3e68e6f1a3c052d5442109e3e5e7cff04ae2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,48.94,pending_payment,2019-03-01,1999-12-12,ca8e931d954fe2b5dc845d9b,214e15c60cf3d66b79562923
2412,8d5a330dd55425dfef67eacf77feafdc56bd6fe5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.75,paid,2019-04-05,2019-04-05,20b9853348251a8d69632cc7,214e15c60cf3d66b79562923
2413,f2b62f1821877c43ba765a777a15982f546561d1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,79.15,paid,2019-05-06,2019-05-06,0c61e7226a929eb353d1a9ef,214e15c60cf3d66b79562923
2414,f693ffc0e49a965b7f42712859e51e5d53d853f7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.45,voided,2019-02-28,1999-12-12,5aa2284b9ba493ff4a26a303,214e15c60cf3d66b79562923
2415,a67e8ec9697f25ab32c96fce813f526b8358dd35,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,43.73,pending_payment,2019-03-09,1999-12-12,c1d8414169db2a7712467a5d,214e15c60cf3d66b79562923
2416,d43c634b7e75faa711ac9057e06cf907a47d6f76,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-17,1999-12-12,dd7ce8a0938c81b6f05bda6c,214e15c60cf3d66b79562923
2417,c2501833306e7ba41cc76ce713a7ca6b36d0077d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,68.61,paid,2019-02-18,2019-02-18,898f84c23e3c12fc2deea8a1,214e15c60cf3d66b79562923
2418,4ca11ec38caab76237b0e4327b9fac7687568858,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,53.21,paid,2019-03-14,2019-03-15,225cbaf02a5e94f76dac4da7,214e15c60cf3d66b79562923
2419,8b3ab60fe0645f9e8b825fdf12c1f7fa176f56cd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-17,1999-12-12,d78095f67381e7707439e1a9,214e15c60cf3d66b79562923
2420,e0a5023711141ce3b58d6ee37e20f49f491b8ba4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-08,1999-12-12,3a5fd41892b33ea7c5c014ec,214e15c60cf3d66b79562923
2421,39a7754dc30da97a6d8493b63ff589b9981d9a23,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,117.17,paid,2019-02-02,2019-02-02,a689b9932260f5304a931189,214e15c60cf3d66b79562923
2422,54a4537d8f134b5baf1933eda94b1524846d3d49,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-10,1999-12-12,1ff4ab509ae79eb290b42bd3,214e15c60cf3d66b79562923
2423,895c759a9bf728b364f5fffd3a8588fe2c75fc3e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,142.54,pending_payment,2019-01-11,1999-12-12,57240e5f065d19a18d074c0e,214e15c60cf3d66b79562923
2424,fa1cc765814eead23cee3b436bf9fed1681f5367,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-25,1999-12-12,f0a15eb97bbcb5f5295026be,214e15c60cf3d66b79562923
2425,14a5e970afd98fd7f3e8dfe58c80f15c960002dd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,120.22,paid,2019-03-07,2019-03-08,67eb85e48d35d0415869d04f,214e15c60cf3d66b79562923
2426,9f144f7a2ba9553b3a34cce7aac76643cb7ae4cf,Muebles chidos,8f642dc67fccf861548dfe1c761ce22f795e91f0,4488.0,paid,2019-02-06,2019-02-06,edebd248b187d0c6079c6d1b,f52549e093bca421285219df
2427,afe99b94babde5b565a404a71bf09c84f02de2a0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-24,1999-12-12,5ebce6cbfbe14ad3b3a684ee,214e15c60cf3d66b79562923
2428,b6e02d577a46de1f319e4555d7c7e6221f7ded99,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,53.0,pending_payment,2019-01-09,1999-12-12,d5de7c49adee0da013fcf9e3,214e15c60cf3d66b79562923
2429,2ee19386aa31de3c00b830bfc534dcf783cf834c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,123.13,paid,2019-03-16,2019-03-16,da29c62609e9ceb00e714b10,214e15c60cf3d66b79562923
2430,9db65f87a4896720479197334b85ac9c4e9cbcae,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,2620.89,paid,2019-05-16,2019-05-16,a85e158efb8bf9e62ed4f8ff,214e15c60cf3d66b79562923
2431,b1f1afc6ee1098c1d2e00434e7b3654c91fc1997,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,100.93,paid,2019-01-26,2019-01-26,767bda58653bfc4c1168672e,214e15c60cf3d66b79562923
2432,c7175164ebc1ebca47ff52b594a0b80f12f525dd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,pending_payment,2019-04-20,1999-12-12,0361f698ba85f1d429924bb8,214e15c60cf3d66b79562923
2433,2ae3f081788fe7b766c111879beded8471ba004c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,291.56,paid,2019-05-08,2019-05-08,dfd88dab691344ea0cb8ebe5,214e15c60cf3d66b79562923
2434,1372b1dd2e330b7faabaebb7fa4ac797b2b5b21d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,68.93,paid,2019-04-02,2019-04-02,4d4e48e8db9436696a9edb3c,214e15c60cf3d66b79562923
2435,ff0be681e20efba93ece3f383ceaa3aa953f3183,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,106.43,paid,2019-02-05,2019-02-05,f3a0f5bee07d94f140326a1b,214e15c60cf3d66b79562923
2436,48848683dcc467fcbcdeea76e8a59bd93b35e075,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,100.97,voided,2019-01-09,1999-12-12,cdded4ed06e59e38eb5d046f,214e15c60cf3d66b79562923
2437,3453138792386541517c005ffc80e2a40791c0c8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,208.97,paid,2019-03-31,2019-03-31,24b016f5f2f3b97b98dc4aba,214e15c60cf3d66b79562923
2438,50908dbee2487f115f8e9f64e4c551e243d7b415,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.12,paid,2019-05-03,2019-05-03,a6ea8ba30e93555a97f795f5,214e15c60cf3d66b79562923
2439,dd61ca82e595cd63f1616a437f5fe061b6a3d288,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,53.36,paid,2019-01-23,2019-01-23,21a7fddaf46a219c50604fb6,214e15c60cf3d66b79562923
2440,3434bd22e388c72d030286ff5d734f2af7ebf56b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,43.79,paid,2019-05-04,2019-05-04,b6528826edcb048e1d66c290,214e15c60cf3d66b79562923
2441,c245bb2d31bf4ca68bb599650b7494784416de8d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-05,1999-12-12,06ffe7919532c4c3bd8b08da,214e15c60cf3d66b79562923
2442,01df07c9743c24257b7c5b8f0c3be7fc51c752dc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,75.24,paid,2019-02-18,2019-02-18,c2ee6e467f179be01e7ee280,214e15c60cf3d66b79562923
2443,09a2232738039277ccfddc4dec0f8dda409040c5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,93.16,voided,2019-04-07,1999-12-12,3dda7cb3d0a1fa734fc3b020,214e15c60cf3d66b79562923
2444,dd4e3b419a7cf98affa59d3cad93b8ed4199dca9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,73.98,paid,2019-05-12,2019-05-12,ccf711add1c7018b2c83a13f,214e15c60cf3d66b79562923
2445,654695699dc08392248aedef372f64f0284ecb68,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,30.8,paid,2019-03-27,2019-03-27,86096721e53354cf575e3d4d,214e15c60cf3d66b79562923
2446,56b2bd5a79218732106d6b1b8c6de73c5d2991a3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,110.35,paid,2019-03-09,2019-03-09,07627661338c92e9c263843e,214e15c60cf3d66b79562923
2447,8527856d2b0afdebfd15e49a4b379507b905d7c1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,193.12,paid,2019-01-23,2019-01-23,483102f32dc26323995aee9f,214e15c60cf3d66b79562923
2448,9c75a52e7048ce49d2701b3138dcda2a38eca805,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,93.84,pending_payment,2019-03-27,1999-12-12,c35014aa04b4d6e9fcd24e10,214e15c60cf3d66b79562923
2449,1b4c02b2b8bf135791238713ad50d446b91b4a87,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,78.9,paid,2019-02-17,2019-02-17,1bbcd2d113987370ffa5f23e,214e15c60cf3d66b79562923
2450,fd28e511fa11a15f3aa4c88c2006d7f3e763951f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,129.33,paid,2019-04-27,2019-04-27,7ffe26c16b6d55a983e22e50,214e15c60cf3d66b79562923
2451,c1d64c479012d5581160ba7f4eb00c1f6ca9633f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,81.34,paid,2019-04-27,2019-04-27,ae8c02a50680a1121836462f,214e15c60cf3d66b79562923
2452,295f3f873e3027c1372991b609379e23b94dfd2d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,voided,2019-04-10,1999-12-12,132131237dd1e2424112aae3,214e15c60cf3d66b79562923
2453,3898417960b58e34a98e14e4d48bc0affb9b713b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.56,paid,2019-02-27,2019-02-27,0f4444ac6589e4dbb25538c4,214e15c60cf3d66b79562923
2454,bd0bf3b09422219a3062ddb29e2a96d6c12d1cc3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,113.35,paid,2019-01-22,2019-01-22,e90789e8d4b894df9b4a9645,214e15c60cf3d66b79562923
2455,8b74898209d666097b2d83709fc3082bba071936,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,147.36,paid,2019-03-14,2019-03-14,e6584c68d187f64d8722e8d9,214e15c60cf3d66b79562923
2456,3c4b3ca5d0f7085b4369f08087bbaee9c5a02757,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.76,paid,2019-02-21,2019-02-21,ec86d8256cee3e7bcf54faed,214e15c60cf3d66b79562923
2457,30f7b7adf1cbff39f2daaaa3a8256432684a8526,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,47.21,paid,2019-05-16,2019-05-16,53f0d5e2ceeaa1bd1bddb871,214e15c60cf3d66b79562923
